TIME_s,VELOCITY_ms,ACCELERATION_mss,ALTITUDE_m
3.65,47.019795669075,-25.5054591313042,511.094924474772
3.66,47.2381501517909,-25.3490069039263,504.304492421207
3.67,49.7079893532431,-25.1302318454206,523.055042625173
3.68,46.2334567950478,-25.1242101968603,524.489126294309
3.69,45.8791540102699,-24.9285112079057,504.990985102506
3.7,47.2369588448292,-24.8332525394822,509.133090359306
3.71,46.6106375487472,-24.5904221263503,511.777167391519
3.72,47.5716272710301,-24.4164970188436,514.37300651226
3.73,46.8594172280521,-24.2890263314763,518.400781483932
3.74,49.622104089812,-24.2213132331811,516.834761944045
3.75,46.6662917390443,-23.9926805546358,509.906245478434
3.76,48.0681232553458,-23.8644382917316,520.934988358126
3.77,43.2652511222183,-23.7021829711461,519.785340986127
3.78,45.0845104569798,-23.6307849488853,526.897005183376
3.79,45.0820478475148,-23.329503834719,519.439248063134
3.8,44.8740639518502,-23.2929656327829,528.736977301904
3.81,43.2178076359693,-23.0898213633385,511.526948007894
3.82,45.9806185009099,-23.0367639673042,523.155908148791
3.83,45.089935630008,-22.8989784490316,522.647222411168
3.84,44.5600978247308,-22.7244807923891,522.681087133576
3.85,42.4766952327628,-22.517231462474,519.63708884995
3.86,44.3825194435755,-22.5276108717168,527.85979562071
3.87,44.5868899907506,-22.3726907789847,515.798194649598
3.88,41.9438406020524,-22.2373439782973,518.215334600239
3.89,42.4391477987464,-22.0599212179781,520.24434355713
3.9,44.6954040974393,-22.0390309288286,531.75213363045
3.91,42.2451740054773,-21.9002611101151,515.158556421188
3.92,42.470510430405,-21.7171922121334,523.691681615802
3.93,42.9590698669337,-21.6540911442586,518.765882662041
3.94,41.8929812649709,-21.5363775016692,528.636738139955
3.95,40.9285994561824,-21.3500105036508,515.393575904704
3.96,42.9078152058776,-21.2937308276137,517.622544607784
3.97,37.9428871726342,-21.2020011500542,524.429456521807
3.98,43.3296551857637,-21.0154038157872,542.329822271998
3.99,42.5914083413948,-20.8910919286659,531.385003503982
4,38.9000643038153,-20.832222997242,527.783464732389
4.01,42.6725068936669,-20.7082598563002,521.606000931484
4.02,36.9539372799882,-20.6184685853834,521.276459215003
4.03,41.6866941828734,-20.4523103178333,538.756106779545
4.04,42.0115355940519,-20.3602795412721,543.19673480775
4.05,38.2851600596387,-20.1643196696126,528.345058968073
4.06,38.4790701415728,-20.1540663243812,531.020782147419
4.07,38.1418878998994,-20.0750354244401,537.709946891217
4.08,37.6244245470823,-19.9239653193017,534.624011350126
4.09,36.8778205864818,-19.9542857539773,533.182926302823
4.1,37.7938377510215,-19.7513526034711,533.786197003714
4.11,39.556652442095,-19.8013785184614,538.710022148104
4.12,35.8593803093518,-19.5527338518313,529.102702228345
4.13,38.568490301058,-19.4853260369974,537.929037406488
4.14,36.2460068147498,-19.3148389188726,527.177087171557
4.15,40.7132478810701,-19.2819096897322,535.074581303761
4.16,39.7951731423889,-19.1833363261936,535.859295703754
4.17,36.0343565870892,-18.9820845334278,529.098085407158
4.18,35.3788101825688,-18.9729948018359,536.003866447814
4.19,35.9402539840204,-18.8609511545376,521.781492773226
4.2,37.2914834903454,-18.80035244443,534.230491349046
4.21,37.8549793399458,-18.735687389295,544.101788543036
4.22,34.9312561956408,-18.6109562589473,544.886081291799
4.23,35.935304050971,-18.6104330274758,526.582614702228
4.24,36.8205487233564,-18.450788899334,550.149934482351
4.25,37.4865622776106,-18.3597643980767,539.445777554563
4.26,32.7888459297457,-18.3034140629923,542.824963788929
4.27,36.3052656801659,-18.2223792503253,545.449965059989
4.28,34.1792914638231,-18.1373821983775,538.550107713393
4.29,36.9730364488392,-17.9719000254606,525.299591434917
4.3,33.1026941504159,-17.8755306523361,528.628228519994
4.31,34.0348803970934,-17.8828918573572,536.476372077877
4.32,37.1554832885429,-17.7155629332944,532.688401689274
4.33,36.2433946024901,-17.6985471848603,539.906520631773
4.34,34.756391605405,-17.6069956944431,540.072990951775
4.35,34.2940061819201,-17.583437112932,554.541518788795
4.36,32.2589734892329,-17.3575294034392,536.097768986428
4.37,35.3682251982053,-17.4012920746346,540.345043546877
4.38,33.6450495177452,-17.3128015270735,546.263437820809
4.39,37.1081769732363,-17.1872386376367,538.916925828983
4.4,33.1674005996905,-17.0944407173984,550.912735374436
4.41,31.972005085395,-17.0961645071307,557.557634357668
4.42,32.353204480524,-16.9452510534738,553.433873779872
4.43,33.133584461541,-16.8487606931179,544.851177846033
4.44,30.2691065568171,-16.926683071048,548.385497817321
4.45,34.5979541073393,-16.7351377401581,536.329233913666
4.46,27.4377578030586,-16.7413607444525,547.811082394916
4.47,33.4968912823659,-16.7562360130365,543.207661628879
4.48,32.8857959487345,-16.5772918244719,548.596413332207
4.49,36.2535493389673,-16.5278859456303,555.497543554759
4.5,32.6815237171062,-16.4615556974099,551.611413891313
4.51,31.6316172225586,-16.2844167257043,551.268280019264
4.52,31.0240897400874,-16.2973656113163,544.28593976503
4.53,31.2051586574901,-16.3109129195776,551.4369149204
4.54,31.1482727724086,-16.1149121146578,540.608624482096
4.55,28.5680968444611,-16.0946057855903,550.880670530816
4.56,32.4994582724182,-15.9863317117907,561.120048296618
4.57,32.513932809464,-16.0384192622399,538.33356547163
4.58,32.6233419282452,-15.874273599279,554.514435098026
4.59,30.3520314333503,-15.7874227910853,551.330966471412
4.6,30.3929329198946,-15.8417982849375,549.688525649916
4.61,29.6230187584302,-15.6977010117398,543.931042701187
4.62,33.0152980988148,-15.6648744951803,550.111237032934
4.63,28.360786707726,-15.6222763991885,552.626166246701
4.64,28.2432727111535,-15.4956622415346,550.776860137577
4.65,25.5822073794424,-15.4975413742432,552.244277776146
4.66,30.5754228589812,-15.406818090391,553.347443561746
4.67,29.5903811986268,-15.2736112646056,539.385242682099
4.68,29.7716168442404,-15.2351027381204,550.578601492468
4.69,29.0763590811353,-15.2907158979828,542.67189468216
4.7,28.1163435636518,-15.2384416614233,556.540144082446
4.71,28.2645161702955,-15.0791723203353,555.501150407545
4.72,27.8989319715618,-15.1130614495421,559.849790834171
4.73,27.3627206952229,-15.0137728158194,548.914097110537
4.74,27.8708281146257,-14.9241920278238,552.87319041612
4.75,26.3533496267233,-14.832676913569,554.761426700262
4.76,27.2745508525214,-14.9441469561952,557.273415864664
4.77,30.6433936266095,-14.8298918030309,563.138548146525
4.78,29.936198610537,-14.7450362588868,559.451195792576
4.79,26.4402161442534,-14.6998293108179,550.043511617003
4.8,28.1256081800929,-14.739399798648,552.783593156354
4.81,28.6790432859758,-14.4912363532953,558.58822940602
4.82,29.2934583721265,-14.6162723772499,552.615731588746
4.83,25.5437063909473,-14.5021652399519,550.363491416784
4.84,24.7876031913419,-14.4349239408758,566.639407890939
4.85,26.8181087656893,-14.4010297389511,552.796778289957
4.86,24.5506573992198,-14.3154837218631,557.834507363291
4.87,27.9598383022009,-14.2756655098527,554.842271351722
4.88,25.9984423929527,-14.141497956752,553.817422007062
4.89,26.9546325978078,-14.1830002999429,562.399449086085
4.9,23.7879780625159,-14.1586392123695,555.42224679703
4.91,28.1499229683478,-14.0696434115435,559.728033680495
4.92,23.0852017069743,-14.0026638412808,557.265742828056
4.93,27.3390932902253,-13.9568545625719,560.397440633148
4.94,24.2119763923685,-13.9680200319594,559.635639635051
4.95,25.5415043189908,-13.9230553824622,569.333459009549
4.96,28.146512466024,-13.9136313790608,562.082551265363
4.97,23.5927032782484,-13.8203297359979,556.698654510449
4.98,25.2797269686716,-13.7012366108041,557.830307791766
4.99,24.4547825900692,-13.8076023380399,560.964769665294
5,20.3896710730569,-13.6711238869215,560.120214657784
5.01,25.5622524190176,-13.5760271847502,563.93625121987
5.02,26.6401393293184,-13.612258883466,572.145544186115
5.03,24.3572532238853,-13.6076908341737,555.877254907472
5.04,24.5669767972772,-13.5045832810425,559.679085012313
5.05,27.5682062871908,-13.5448809729015,559.779717555369
5.06,26.0505134619707,-13.3968650879651,563.085315214074
5.07,21.6759087914431,-13.3549788656924,566.789151981512
5.08,24.6812382116154,-13.3195314176715,565.059731756221
5.09,22.6629249167467,-13.2285015434523,558.411132524317
5.1,24.1334680414589,-13.3103397601936,564.15023983363
5.11,21.7623268705496,-13.2413023650705,552.093874894882
